id,label,country,Lat ,Lon
ACB,Antrim County,USA,44.983333,-85.202778
ACK,Nantucket,USA,41.266667,-70.066667
ACT,Waco,USA,31.616667,-97.233333
ACV,Arcata/Eureka,USA,40.983333,-124.1
ACY,Atlantic City,USA,39.466667,-74.583333
ADG,Lenawee County,USA,41.9,-84.033333
ADK,Adak Island,USA,51.878056,-176.646111
ADM,Ardmore Municipal Arpt,USA,34.966667,-86.883333
ADQ,Kodiak,USA,57.75,-152.483333
ADR,Andrews,USA,33.45,-79.566667
ADS,Addison Airport,USA,32.968611,-96.836389
ADW,Camp Springs,USA,38.8,-76.916667
AED,Aleneva,USA,58.0,-152.9
AEL,Albert Lea,USA,43.64778668,-93.36870427
AET,Allakaket,USA,66.56548342,-152.6454995
AEX,Alexandria (US),USA,31.3275,-92.548611
AFF,United StatesF Academy Airstrip,USA,38.969722,-104.813056
AFW,Fort Worth Alliance,USA,32.987778,-97.318889
AGC,Allegheny County,USA,40.35,-79.933333
AGN,Angoon,USA,57.5,-134.583333
AGS,Augusta (US) GA,USA,33.366667,-81.966667
AHC,Amedee AAF,USA,60.572222,-78.0
AHN,Athens (US),USA,33.95,-83.333333
AHT,Amchitka,USA,51.5,-120.0
AIA,Alliance,USA,42.10139528,-102.8701915
AIB,Anita Bay,USA,56.233333,-132.383333
AIN,Wainwright,USA,70.63688865,-160.0383041
AIV,George Downer,USA,33.1,-88.2
AIY,Bader Field,USA,39.366667,-74.45
AIZ,Lee C Fine Memorial,USA,38.1,-92.55
AKB,Atka,USA,52.19648968,-174.2004887
AKC,Fulton International,USA,41.0,-81.0
AKI,Akiak,USA,60.9,-161.233333
AKK,Akhiok,USA,56.95,-154.166667
AKN,King Salmon,USA,58.68870323,-156.6613784
AKO,Colorado Plains Regional Airport,USA,40.175556,-103.221944
AKP,Anaktuvuk Pass,USA,68.133333,-151.733333
ALB,Albany (US) NY,USA,42.733333,-73.8
ALE,Alpine,USA,30.36071657,-103.6650009
ALN,Alton,USA,38.89099693,-90.18422164
ALO,Waterloo,USA,42.49315432,-92.34279789
ALS,Alamosa,USA,37.433333,-105.866667
ALW,Walla Walla,USA,46.06515851,-118.3418828
ALX,Thomas C Russell Fld,USA,32.933333,-85.95
ALZ,Alitak,USA,56.895833,-154.245833
AMA,Amarillo,USA,35.226389,-101.705833
AMK,Animas Airpark,USA,39.0,-96.0
AMN,Gratiot Community,USA,43.383333,-84.65
AMW,Ames,USA,42.05385297,-93.61972254
ANA,Orange County Steel Salvage Heliport,USA,33.848333,-117.850278
ANB,Anniston Metropolitan,USA,33.588056,-85.858056
ANC,Anchorage,USA,61.174444,-149.996389
AND,Anderson,USA,34.50374534,-82.6502629
ANI,Aniak,USA,61.5787077,-159.5221857
ANN,Annette Island,USA,55.033333,-131.566667
ANP,Lee,USA,38.983333,-76.5
ANQ,Tri-State Steuben Cty,USA,41.633333,-85.0
ANV,Anvik,USA,62.65,-160.216667
ANW,Ainsworth,USA,42.583333,-99.983333
ANY,Anthony,USA,37.15,-98.033333
AOH,Allen County,USA,40.716667,-84.033333
AOO,Altoona,USA,40.51859784,-78.39496708
AOS,Amook Bay,USA,57.466667,-153.833333
APA,Arapahoe Co,USA,39.566667,-104.833333
APC,Napa County,USA,38.45,-122.216667
APF,Naples (US),USA,40.84002525,-107.0
APG,Phillips AAF,USA,52.316667,-78.0
APH,Camp A P Hill,USA,38.05,-77.35
APN,Alpena,USA,45.06160219,-83.43269576
APT,Marion County,USA,35.066667,-85.633333
APV,Apple Valley,USA,34.575278,-117.186111
AQY,Alyeska,USA,60.966667,-149.116667
ARA,Lafayette (US) LA,USA,80.133333,-70.0
ARC,Arctic Village,USA,68.116667,-145.583333
ARG,Walnut Ridge,USA,36.116667,-90.916667
ART,Watertown (US) NY,USA,43.983333,-76.016667
ARV,Noble F. Lee,USA,45.916667,-89.733333
ARX,Asbury Park,USA,40.219444,-74.09
ASE,Aspen,USA,39.223056,-106.868889
ASH,Boire Field,USA,42.781667,-71.514722
ASN,Talladega,USA,38.6,-82.0
AST,Astoria,USA,46.18838096,-123.8299974
ASX,Ashland,USA,46.548611,-90.918889
ASY,Ashley,USA,46.033333,-99.366667
ATE,Antlers,USA,34.233333,-95.616667
ATK,Atqasuk,USA,70.4693795,-157.395778
ATL,Atlanta,USA,33.636667,-84.428056
ATO,Ohio University,USA,39.333333,-82.1
ATS,Artesia,USA,32.85,-104.466667
ATT,Atmautluak,USA,61.0,-162.75
ATU,Casco Cove,USA,52.833333,-99.0
ATW,Appleton,USA,44.26867902,-88.40050623
ATY,Watertown (US) SD,USA,44.916667,-97.15
AUG,Augusta (US) ME,USA,44.31056276,-69.77998906
AUK,Alakanuk,USA,62.683333,-164.633333
AUM,Austin,USA,30.26694969,-97.74277836
AUO,Auburn-Opelika,USA,32.616667,-85.433333
AUS,Austin,USA,30.194444,-97.67
AUZ,Municipal Airport,USA,41.766667,-88.316667
AVL,Asheville,USA,35.60119773,-82.55414474
AVP,Wilkes-Barre,USA,41.338333,-75.723333
AVX,Avalon Bay,USA,33.333333,-118.35
AXB,Alexandria Bay,USA,44.2525,-75.901389
AXG,Algona,USA,43.066667,-94.233333
AXN,Alexandria,USA,38.0,-77.0
AXV,Neil Armstrong,USA,40.566667,-84.183333
AXX,Angel Fire,USA,36.416667,-105.283333
AYE,AAF Heliport,USA,38.7,-72.5
AYS,Ware County,USA,31.25,-82.4
AYZ,Zahns,USA,40.666667,-73.416667
AZA,Phoenix,USA,33.31,-107.0
AZO,Kalamazoo,USA,42.29215883,-85.58718958
BAM,Lander County,USA,40.633333,-116.933333
BAR,Baker Aaf,USA,52.19648968,-176.516667
BBC,Bay City,USA,43.5944566,-83.88889531
BBD,Curtis Field,USA,31.133333,-99.333333
BBF,Burlington,USA,44.47579816,-73.21246688
BBW,Broken Bow,USA,41.4,-99.633333
BBX,Wings Field,USA,40.15,-75.266667
BCB,Virginia Tech,USA,37.233333,-80.416667
BCC,Bear Creek,USA,57.6175,-155.867222
BCE,Bryce,USA,37.7,-112.15
BCJ,Baca Grande,USA,37.966667,-105.766667
BCS,Southern Seaplane,USA,30.05,-90.233333
BCT,Public,USA,26.366667,-80.116667
BDE,Baudette,USA,54.383333,-65.0
BDF,Rinkenberger,USA,41.183333,-89.65
BDG,Blanding,USA,37.583333,-109.483333
BDL,Hartford,USA,41.938889,-72.683333
BDR,Igor I. Sikorsky Mem.,USA,41.166667,-73.133333
BDX,Broadus,USA,45.45,-105.416667
BEC,Beech,USA,37.686389,-97.221111
BED,Hanscom Field,USA,42.466667,-71.283333
BEH,Ross Field,USA,42.133333,-86.433333
BET,Bethel,USA,60.783333,-161.833333
BFB,Blue Fox Bay,USA,58.183333,-152.133333
BFF,Scottsbluff,USA,41.86750775,-103.6606859
BFG,Bullfrog Basin,USA,37.55,-110.708333
BFI,Seattle,USA,47.53,-122.301944
BFK,Buffalo Municipal Airport,USA,36.863333,-99.618611
BFL,Bakersfield,USA,35.36997154,-119.0199809
BFM,Mob Aerospace,USA,47.25,-52.85
BFP,Beaver Falls,USA,40.75194277,-80.31942326
BFR,Virgil I Grissom Muni,USA,38.85,-86.483333
BGD,Borger,USA,35.65,-101.4
BGE,Decatur County,USA,30.9,-84.6
BGM,Binghamton,USA,42.09901817,-75.91832239
BGQ,Big Lake,USA,61.533333,-149.816667
BGR,Bangor,USA,44.80115297,-68.77834477
BGS,Webb AFB,USA,41.5,-87.96
BGT,Bagdad,USA,34.593056,-113.170278
BHB,Bar Harbor,USA,44.38789654,-68.20437464
BHC,Bhurban Heliport,USA,35.15,-114.566667
BHM,Birmingham (US),USA,52.47497398,-70.0
BIC,Big Creek,USA,57.666667,-157.583333
BID,Block Island,USA,41.169444,-71.583333
BIE,Beatrice,USA,40.316667,-96.75
BIF,El Paso,USA,31.849444,-106.38
BIG,Intermediate Field,USA,64.0,-145.733333
BIH,Bishop,USA,37.36395835,-118.394076
BIL,Billings,USA,45.78830202,-108.5400004
BIS,Bismarck,USA,46.80831728,-100.7833163
BIX,Keesler AFB,USA,28.666667,-88.433333
BJC,Jeffco,USA,39.933333,-105.066667
BJI,Bemidji,USA,47.47357383,-94.88018823
BJJ,Wayne County,USA,40.8,-81.933333
BKC,Buckland,USA,65.983333,-161.166667
BKD,Stephens County,USA,32.75,-98.9
BKE,Baker,USA,44.833333,-117.816667
BKF,Lake Brooks SPB,USA,58.554722,-155.7775
BKG,Branson,USA,36.6,-93.2
BKH,Barking Sands PMRF,USA,22.024722,-159.789444
BKL,Burke Lakefront,USA,41.511111,-81.688889
BKT,Blackstone AAF,USA,37.083333,-77.95
BKW,Beckley,USA,37.78018618,-81.18301396
BKX,Brookings,USA,44.30676455,-96.78803044
BLD,Las Vegas,USA,35.0,-114.8
BLH,Blythe,USA,33.616667,-114.716667
BLI,Bellingham,USA,48.76013613,-122.4869269
BLM,Monmouth Executive Airport,USA,40.185556,-74.123611
BLU,Blue Canyon,USA,51.181111,-121.0
BLV,Belleville,USA,44.16666974,-77.38334924
BLW,Bellows Field,USA,21.35,-157.716667
BMC,Brigham City,USA,41.533333,-112.05
BMG,Bloomington,USA,39.16565716,-86.52640873
BMI,Bloomington-Normal,USA,40.477222,-88.915833
BML,Berlin Municipal Airport,USA,44.575278,-71.175833
BMT,Beaumont Muni,USA,30.0,-94.0
BMX,Big Mountain,USA,59.366667,-155.266667
BNA,Nashville,USA,36.16997438,-86.77998499
BNF,Warm Spring Bay SPB,USA,57.083333,-134.816667
BNG,Banning,USA,33.933333,-116.866667
BNH,Barnes,USA,41.766389,-72.683333
BNL,Barnwell Regional,USA,33.257778,-81.388333
BNO,Burns,USA,43.583333,-118.95
BNW,Boone,USA,42.066667,-93.883333
BOF,Bolling AFB,USA,49.0,-72.5
BOI,Boise,USA,43.60859011,-116.2274899
BOK,Brookings State,USA,42.05,-124.283333
BOS,Boston,USA,42.363056,-71.0
BOW,Bartow,USA,27.933333,-81.783333
BPA,Grumman,USA,40.75,-73.483333
BPI,Big Piney-marbleton,USA,42.583333,-110.116667
BPT,Beaumont,USA,30.083333,-94.1
BQK,Brunswick,USA,31.25,-81.45
BQV,Bartlett SPB,USA,58.45,-135.883333
BRD,Brainerd,USA,46.35800885,-94.20084986
BRL,Burlington (US) IA,USA,40.783333,-91.116667
BRO,Brownsville,USA,25.91997988,-97.50000248
BRW,Barrow,USA,71.29056968,-156.78858
BRY,Samuels Field,USA,37.816667,-85.466667
BSF,Bradshaw AAF,USA,66.15,-70.0
BSI,Blairsville,USA,40.433333,-79.266667
BSQ,Bisbee Municipal Arpt,USA,31.363889,-109.881111
BSW,Boswell Bay,USA,60.4,-146.133333
BSZ,Bartletts,USA,58.266667,-157.483333
BTF,Salt Lake Skypark,USA,40.883333,-111.883333
BTI,Barter Island,USA,70.133333,-143.633333
BTL,WK Kellogg Regional,USA,42.3,-85.25
BTM,Butte,USA,46.0038961,-112.5338394
BTN,Bennettsville,USA,34.616667,-79.683333
BTP,Butler County - Kenny Scholter Field,USA,40.793611,-79.949722
BTR,Baton Rouge,USA,30.533333,-91.15
BTT,Bettles,USA,66.916667,-151.516667
BTV,Burlington (US) VT,USA,44.471944,-73.153333
BTY,Beatty,USA,52.9,-90.0
BUF,Buffalo,USA,42.87997825,-78.88000208
BUM,Butler,USA,38.25,-94.316667
BUR,Burbank,USA,34.2,-118.35
BVD,Sea Port,USA,53.733333,-166.316667
BVO,Bartlesville,USA,36.74720013,-95.98058618
BVY,Beverly Municiple Airport,USA,42.516667,-70.833333
BWC,Brawley,USA,32.983333,-115.516667
BWD,Brownwood,USA,31.70789532,-98.98231511
BWI,Baltimore,USA,39.175278,-76.668333
BWL,Blackwell,USA,36.8,-97.283333
BWM,Bowman,USA,46.133333,-103.583333
BWS,Blaine,USA,48.966667,-122.833333
BXA,George R Carr,USA,30.783333,-89.866667
BXC,Boxborough,USA,42.483611,-71.535278
BXK,Buckeye Municipal,USA,33.366667,-112.583333
BXS,Borrego Springs,USA,33.25,-116.316667
BYA,Boundary,USA,64.083333,-141.116667
BYH,Blytheville AFB,USA,36.0,-90.0
BYI,Rupert,USA,42.533333,-113.766667
BYS,Bicycle Lake AAF,USA,35.283333,-116.633333
BYW,Blakely Island,USA,48.583333,-122.833333
BZN,Bozeman,USA,45.68009157,-111.0378325
BZS,Buzzards Pt S,USA,49.0,-72.5
BZT,Hinkles Ferry,USA,29.05,-95.566667
CAD,Cadillac,USA,44.25121238,-85.41360844
CAE,Columbia (US) SC,USA,33.95,-81.116667
CAK,Akron/Canton,USA,40.916111,-81.442222
CAO,Clayton,USA,36.45,-103.183333
CBA,Corner Bay,USA,57.716667,-135.2
CBE,Wiley Ford,USA,39.6,-78.766667
CBM,Columbus AFB,USA,33.643889,-88.443889
CBZ,Cabin Creek,USA,55.383333,-132.416667
CCA,Chaffee AFB,USA,38.7,-72.5
CCB,Cable Airport,USA,34.111667,-117.6875
CCG,Crane County Arpt,USA,31.4,-102.35
CCR,Buchanan Fld,USA,37.983333,-122.052778
CDB,Cold Bay,USA,55.20000144,-162.7150916
CDC,Cedar City,USA,37.67742759,-113.061094
CDH,Harrell Fld,USA,33.616667,-92.766667
CDK,Lewis,USA,29.133333,-83.033333
CDL,Candle,USA,65.9,-161.916667
CDN,Woodward Fld,USA,34.266667,-80.6
CDR,Chadron,USA,42.82791424,-103.0030774
CDS,Childress,USA,34.4248871,-100.2139195
CDV,Cordova,USA,60.483333,-145.483333
CDW,Caldwell Wright,USA,40.875278,-74.281389
CEA,Cessna Aircraft Field,USA,39.0,-96.0
CEC,Crescent City,USA,41.7564551,-124.2004916
CEF,Westover Metro Arpt,USA,44.633333,-64.85
CEM,Central,USA,65.566667,-144.783333
CEU,Oconee County,USA,34.666667,-82.883333
CEV,Mettle Field,USA,39.633333,-85.133333
CEW,Bob Sikes,USA,30.783333,-86.516667
CEX,Chena Hot Springs,USA,65.05,-146.05
CEY,Calloway County,USA,36.666667,-88.366667
CEZ,Cortez,USA,37.316667,-108.633333
CFA,Coffee Point,USA,58.230556,-157.5
CFD,Coulter Field,USA,18.433333,-77.466667
CFT,Morenci,USA,32.95,-109.2
CGA,Craig,USA,40.51728009,-107.5503968
CGF,Cuyahoga County,USA,41.5525,-81.483889
CGI,Cape Girardeau,USA,37.30582237,-89.51808659
CGS,College Park,USA,39.0,-76.916667
CGX,Merrill C Meigs,USA,41.858889,-87.608333
CHA,Chattanooga,USA,35.035278,-85.203889
CHD,Williams Gateway Airport,USA,33.307778,-111.655556
CHI,Chicago FSS,USA,41.883056,-87.766111
CHL,Challis,USA,44.5,-114.233333
CHO,Charlottesville,USA,38.02918907,-78.47692591
CHP,Circle Hot Springs,USA,65.466667,-144.583333
CHS,Charleston (US) SC,USA,32.898611,-80.040556
CHU,Chuathbaluk,USA,61.666667,-159.25
CIB,Ap In The Sky,USA,33.416389,-118.416389
CIC,Chico,USA,39.72862022,-121.8363982
CID,Cedar Rapids,USA,41.96998212,-91.66002303
CIG,Craig-Moffat,USA,40.5,-107.583333
CIK,Chalkyitsik,USA,66.65,-143.75
CIL,Melsing Creek,USA,64.9,-163.733333
CIN,Carroll,USA,42.05,-94.783333
CIU,Sault Ste Marie (US),USA,46.25,-84.466667
CIV,Chomley,USA,55.216667,-132.216667
CJN,Gillespie Field,USA,32.826111,-116.9725
CKA,Kegelman Af,USA,26.283333,-77.033333
CKB,Clarksburg,USA,39.28327272,-80.33691573
CKD,Crooked Creek,USA,61.866667,-158.133333
CKE,Clear Lake,USA,39.033333,-122.833333
CKK,Cherokee,USA,36.283333,-91.5
CKM,Fletcher Field,USA,34.299722,-90.512222
CKR,Crane Island,USA,48.6,-123.0
CKU,City,USA,38.0,-74.783333
CKV,Outlaw Field,USA,36.621944,-87.415
CKX,Chicken,USA,64.083333,-141.916667
CLC,Metroport,USA,29.5575,-95.139167
CLD,San Diego,USA,33.116667,-117.266667
CLE,Cleveland,USA,41.416667,-81.85
CLG,Coalinga,USA,36.15,-120.35
CLI,Clintonville,USA,43.6,-81.533333
CLL,College Station,USA,30.588611,-96.363889
CLM,Port Angeles,USA,48.133333,-123.5
CLP,Clarks Point,USA,58.85,-158.5
CLR,Calipatria,USA,33.133333,-115.516667
CLS,Centralia,USA,46.71641075,-122.9529708
CLT,Charlotte,USA,35.20499453,-80.83003809
CLW,Executive,USA,50.433333,-93.45
CMH,Columbus (US) OH,USA,40.0,-82.883333
CMI,Champaign,USA,40.033333,-88.283333
CMX,Hancock,USA,47.12729006,-88.5808053
CMY,Fort Mccoy,USA,43.95,-90.783333
CNE,Canon City,USA,38.416667,-105.1
CNK,Blosser Municipal,USA,39.55,-97.65
CNM,Carlsbad,USA,32.420565,-104.2282998
CNO,Chino,USA,34.016667,-117.7
CNU,Martin Johnson,USA,37.683333,-95.45
CNW,TSTC Waco Airport,USA,31.637778,-97.074167
CNY,Moab,USA,38.57370363,-109.5491895
COD,Cody,USA,44.52321128,-109.0571007
COI,Merritt Island,USA,28.133333,-80.633333
COM,Coleman,USA,31.833333,-99.433333
COP,Cooperstown - Westville Airport,USA,42.629167,-74.891111
COS,Colorado Springs,USA,38.816667,-104.716667
COT,Cotulla,USA,28.433333,-99.233333
COU,Columbia (US) MO,USA,34.0399752,-80.89998214
CPM,Compton,USA,33.89,-118.243611
CPR,Casper,USA,42.86661989,-106.3124878
CPS,St. Louis Downtown Airport,USA,38.570833,-90.156111
CRE,Grand Strand Airport,USA,33.811667,-78.723889
CRG,Craig Municipal,USA,30.333889,-81.5025
CRO,Corcoran,USA,36.1,-119.55
CRP,Corpus Christi,USA,27.770278,-97.501111
CRS,Corsicana,USA,32.1,-96.466667
CRW,Charleston (US) WV,USA,38.366667,-81.6
CRX,Roscoe Turner,USA,34.9,-88.6
CSG,Columbus (US) GA,USA,39.96,-82.999
CSM,Sherman,USA,33.63599469,-96.60858403
CSN,Carson City,USA,39.16384849,-119.7663953
CTB,Cut Bank,USA,48.633333,-112.333333
CTH,Chestercounty Carlson,USA,39.966667,-75.816667
CTK,Canton,USA,40.79886497,-81.37863509
CTO,Peconic River,USA,40.916667,-72.75
CTW,Cottonwood,USA,34.733333,-112.033333
CTX,Cortland,USA,36.5,-70.0
CTY,Cross City,USA,29.65,-83.116667
CTZ,Sampson County,USA,35.0,-78.333333
CUB,Owens Field,USA,37.0,-120.0
CUW,Cube Cove,USA,58.35,-133.766667
CVG,Cincinnati,USA,39.048889,-84.667778
CVN,Clovis,USA,34.416667,-103.083333
CVO,Albany,USA,42.6,-73.8
CVS,Cannon AFB,USA,34.0,-103.0
CWA,Wausau,USA,44.769444,-89.683056
CWG,Callaway Gardens,USA,32.833333,-84.883333
CWI,Clinton,USA,41.833333,-90.35
CWO,Ft Wolter AAF,USA,5.1,-137.0
CXC,Chitina Arpt,USA,61.566667,-144.416667
CXF,Coldfoot,USA,67.266667,-150.166667
CXO,Montgomery Co,USA,30.316667,-95.45
CYE,Crystal Lake,USA,41.210278,-75.832222
CYF,Chefornak,USA,60.2,-164.183333
CYM,Chatham SPB,USA,57.5,-134.75
CYS,Cheyenne,USA,41.15,-104.8
CZC,Copper Centre,USA,42.483333,-70.0
CZF,Cape Romanzof,USA,61.733333,-166.0
CZK,Cascade Locks/Stevens,USA,45.666667,-121.9
CZN,Chisana Field,USA,62.083333,-142.05
CZO,Chistochina,USA,62.566667,-144.666667
CZP,Cape Pole,USA,55.966667,-133.783333
CZT,Carrizo Springs,USA,28.516667,-99.866667
CZZ,Campo,USA,32.0,-72.1
DAA,Davison AAF,USA,38.716667,-77.183333
DAB,Daytona Beach,USA,29.21055422,-81.0230754
DAG,Barstow-Daggett,USA,34.85,-116.783333
DAL,Dallas/Fort Worth,USA,32.852778,-96.85
DAY,Dayton,USA,39.75,-84.183333
DBQ,Dubuque,USA,42.50093162,-90.66445073
DBS,Dubois,USA,44.166667,-112.233333
DCA,Washington,USA,38.851944,-77.037778
DCK,Dahl Creek Arpt,USA,66.933333,-156.9
DCR,Decatur Hi-Way,USA,40.833333,-84.933333
DDC,Dodge City,USA,37.76005821,-100.018195
DEC,Decatur,USA,39.8407064,-88.95473596
DEN,Denver,USA,39.861667,-104.673056
DET,Detroit City,USA,42.409167,-83.009722
DFW,Dallas/Fort Worth,USA,32.896944,-97.038056
DGB,Danger Bay,USA,58.083333,-152.75
DGL,Douglas Municipal,USA,39.0,-96.0
DGN,NAF,USA,77.533333,-70.0
DGW,Converse County,USA,42.75,-105.4
DHB,Deer Harbor,USA,48.63,-122.9991
DHN,Dothan,USA,31.22345461,-85.39058659
DHT,Dalhart,USA,36.06080792,-102.5186109
DIK,Dickinson,USA,46.88399742,-102.7888011
DIO,Diomede Island,USA,65.75,-168.95
DJN,Delta Junction,USA,64.033333,-145.683333
DKK,Dunkirk,USA,42.483333,-79.333333
DLF,Laughlin Afb,USA,29.516667,-100.0
DLG,Dillingham,USA,59.05656031,-158.4803121
DLH,Duluth/Superior,USA,46.833333,-92.183333
DLN,Dillon,USA,45.21567548,-112.6839852
DLO,Dolomi,USA,55.133333,-132.051389
DLS,Columbia Gorge Regional/The Dalles Municipal Airport,USA,45.618611,-121.167222
DMN,Deming,USA,32.26109153,-107.7557848
DMO,Sedalia,USA,38.833333,-93.416667
DNE,Dallas North Airport,USA,32.0,-96.8
DNL,Daniel Field,USA,33.466389,-82.039444
DNV,Vermilion County,USA,40.199722,-87.595556
DOF,Dora Bay,USA,55.2125,-132.266667
DOV,Dover AFB,USA,39.129444,-75.466111
DPA,Dupage County,USA,41.914444,-88.246389
DPG,Michael AAF,USA,48.583333,-81.016667
DPK,Deer Park,USA,40.766667,-73.333333
DRA,Desert Rock,USA,36.6,-116.0
DRE,Drummond Island,USA,46.016667,-83.75
DRF,Drift River,USA,60.583333,-152.15
DRG,Deering,USA,66.083333,-162.766667
DRI,Beauregard Parish,USA,53.2,-100.0
DRO,Durango (US),USA,37.15,-107.75
DRU,Drummond,USA,46.616667,-113.2
DSI,Destin-Fort Walton Beach Airport,USA,30.388611,-86.538333
DSM,Des Moines,USA,41.57998008,-93.61998092
DTA,Delta,USA,39.383333,-112.5
DTH,Death Valley,USA,36.452222,-116.869167
DTN,Shreveport Downtown,USA,32.540278,-93.745
DTR,Decatur Island,USA,42.218611,-83.348333
DTW,Detroit,USA,42.2125,-83.353333
DUA,Eaker,USA,35.0,-73.85
DUC,Halliburton Field,USA,34.466667,-97.966667
DUF,Pine Island Airport,USA,36.253611,-75.788611
DUG,Bisbee-Douglas Intl,USA,31.466667,-109.6
DUJ,Dubois,USA,43.83,-111.81
DUT,Dutch Harbor,USA,53.9,-166.533333
DVL,Devils Lake,USA,48.11221702,-98.85968693
DVN,Davenport,USA,41.55398684,-90.58753036
DVT,Phoenix Deer Valley Airport,USA,33.688333,-112.0825
DWF,Wright AFB,USA,46.233333,-83.333333
DWH,David Wayne Hooks,USA,30.061944,-95.552778
DWN,Downtown Airpark,USA,35.449167,-97.533056
DWS,Walt Disney World,USA,28.400278,-82.438333
DXR,Danbury Municipal Airport,USA,41.371667,-73.482222
DYL,Doylestown,USA,40.316667,-75.133333
DYS,Dyess AFB,USA,54.1075,-70.0
EAA,Eagle,USA,64.78799501,-141.1999966
EAN,Phifer Field,USA,42.058333,-104.919444
EAR,Kearney,USA,40.70070559,-99.08114628
EAT,Wenatchee,USA,47.42362856,-120.3090237
EAU,Eau Claire,USA,44.81135907,-91.49835331
ECA,Emmet County Airport,USA,44.266667,-83.483333
ECG,Elizabeth City,USA,36.260556,-76.174444
ECP,Panama City (US),USA,29.7,-81.5
ECS,Mondell,USA,43.883333,-104.316667
EDA,Edna Bay,USA,55.95,-133.666667
EDF,Anchorage,USA,61.251389,-149.806389
EDG,Weide AAF,USA,49.783333,-121.0
EDK,El Dorado,USA,34.0,-61.6333287
EDW,Edwards AFB,USA,34.9,-117.883333
EED,Needles,USA,34.84842714,-114.6133507
EEK,Eek,USA,60.216667,-162.016667
EEN,Dillant-Hopkins,USA,42.9,-72.266667
EFB,Eight Fathom Bight,USA,58.0,-135.733333
EFD,Ellington Field,USA,29.602778,-95.152778
EFK,Newport,USA,41.49039899,-71.31335799
EGE,Vail,USA,39.633333,-106.916667
EGI,Duke Field,USA,45.660833,-99.0
EGP,Maverick Co,USA,28.866667,-100.533333
EGV,Eagle River,USA,45.933333,-89.266667
EGX,Egegik,USA,58.216667,-157.366667
EHM,Cape Newenham,USA,58.633333,-162.066667
EHT,Rentschler,USA,41.766667,-72.65
EIL,Eielson AFB,USA,64.665556,-147.101389
EKA,Murray Field,USA,40.803333,-124.112778
EKN,Elkins,USA,38.883333,-79.85
EKO,Elko,USA,40.83250633,-115.7619886
EKX,Elizabethtown,USA,37.7,-85.866667
ELA,Eagle Lake,USA,29.583333,-96.333333
ELD,El Dorado,USA,33.2,-92.67
ELI,Elim,USA,64.616667,-162.266667
ELM,Elmira/Corning,USA,42.166667,-76.9
ELN,Bowers Field,USA,47.033333,-120.533333
ELP,El Paso,USA,31.8,-106.383333
ELV,Elfin Cove,USA,58.183333,-136.316667
ELW,Ellamar,USA,60.897222,-146.6125
ELY,Yelland,USA,39.3,-114.85
EMB,Embarkadero,USA,37.5,-122.2
EMK,Emmonak,USA,62.77698081,-164.5229916
EMM,Kemerer,USA,41.85,-110.55
EMP,Emporia,USA,38.40423077,-96.18137496
EMT,El Monte,USA,34.1,-118.033333
ENA,Kenai,USA,60.55435162,-151.2580131
END,Vance Afb,USA,36.339167,-97.916389
ENN,Municipal,USA,64.55,-149.083333
ENV,Wendover,USA,40.733333,-114.033333
ENW,Kenosha Regional Airport,USA,42.583333,-87.916667
EOK,Keokuk,USA,40.466667,-91.433333
EOS,Neosho,USA,36.866667,-94.366667
EPG,Browns,USA,40.866667,-96.133333
EPH,Ephrata,USA,47.3,-119.516667
ERI,Erie,USA,42.12992067,-80.08499313
ERO,Coast Guard,USA,61.0,-70.0
ERR,Errol,USA,44.7925,-71.164722
ERV,Kerrville,USA,29.983333,-99.083333
ESC,Escanaba,USA,45.7456948,-87.06436039
ESD,Eastsound,USA,48.716667,-122.816667
ESF,Esler Field,USA,31.4,-92.3
ESN,Easton,USA,38.808333,-76.075
ESO,Espanola,USA,36.1,-106.033333
ESP,Birchwood-Pocono,USA,41.0,-75.183333
ESW,State,USA,47.233333,-121.183333
ETB,West Bend,USA,43.42570721,-88.18333602
EUF,Weedon Field,USA,31.95,-85.133333
EUG,Eugene,USA,44.05001019,-123.1000161
EVA,Landing Strip,USA,30.35,-94.066667
EVM,Eveleth,USA,47.433333,-92.5
EVV,Evansville,USA,37.97469627,-87.5558291
EVW,Evanston,USA,42.04834943,-87.69995467
EWB,New Bedford,USA,41.6561253,-70.94469833
EWD,Wildman Lake,USA,37.0,-120.0
EWK,City-County,USA,38.05,-97.35
EWN,New Bern,USA,35.066667,-77.05
EWR,New York,USA,40.6925,-74.168611
EXI,Excursion Inlet,USA,58.416667,-135.433333
EYR,Yerington,USA,38.983333,-119.166667
EYW,Key West,USA,24.55,-81.766667
FAF,Felker AAF,USA,38.7,-72.5
FAI,Fairbanks,USA,64.816667,-147.866667
FAK,False Island,USA,57.530556,-135.216667
FAL,Falcon State,USA,26.586111,-99.1375
FAR,Fargo,USA,46.8772278,-96.7894257
FAT,Fresno,USA,36.766667,-119.716667
FAY,Fayetteville (US) NC,USA,35.0,-78.883333
FBG,Simmons AAF,USA,38.7,-72.5
FBK,Ft Wainwright,USA,64.0,-147.0
FBR,Fort Bridger,USA,41.316667,-110.383333
FBS,Friday Harbor SPB,USA,48.6,-123.0
FCA,Kalispell,USA,48.19776735,-114.3159786
FCH,Fresno-Chandler,USA,36.0,-119.0
FCM,Flying Cloud,USA,44.827222,-93.456944
FCS,Butts AAF,USA,38.7,-104.0
FCT,Firing Center AAF,USA,56.8,-70.0
