Source,Source City,Source Country,Target,Target City,Target Country,Weight
CSX,Changsha,China,FOC,Fuzhou,China,3240
CTU,Chengdu,China,TAO,Qingdao,China,4070
DLC,Dalian,China,HRB,Harbin,China,1350
HGH,Hangzhou,China,WNZ,Wenzhou,China,3600
CAN,Guangzhou,China,CKG,Chongqing,China,8556
CAN,Guangzhou,China,HGH,Hangzhou,China,7688
CAN,Guangzhou,China,HGH,Hangzhou,China,5580
CKG,Chongqing,China,CAN,Guangzhou,China,4278
CKG,Chongqing,China,SHA,Shanghai,China,11160
PEK,Beijing,China,KWE,Guiyang,China,5735
PEK,Beijing,China,NKG,Nanjing,China,15480
PEK,Beijing,China,SHA,Shanghai,China,4800
PEK,Beijing,China,WEH,Weihai,China,1242
PEK,Beijing,China,XIY,Xi'an,China,7728
XIY,Xi'an,China,XNN,Xining,China,3330
XMN,Xiamen,China,TSN,Tianjin,China,1242
XNN,Xining,China,HGH,Hangzhou,China,1612
XNN,Xining,China,XIY,Xi'an,China,3330
KWE,Guiyang,China,PEK,Beijing,China,4278
KWL,Guilin,China,HGH,Hangzhou,China,992
LXA,Lhasa/Lasa,China,XNN,Xining,China,3330
NNG,Nanning,China,CTU,Chengdu,China,1152
PEK,Beijing,China,BAV,Baotou,China,8004
HKG,Hong Kong,China,KWE,Guiyang,China,1242
HRB,Harbin,China,DLC,Dalian,China,1350
KMG,Kunming,China,SZX,Shenzhen,China,5735
KWE,Guiyang,China,HKG,Hong Kong,China,1242
XIY,Xi'an,China,PEK,Beijing,China,3450
YBP,Yibin,China,CAN,Guangzhou,China,3036
YNT,Yantai,China,TSN,Tianjin,China,1242
WNZ,Wenzhou,China,SHA,Shanghai,China,3844
XIY,Xi'an,China,SHA,Shanghai,China,1712
XIY,Xi'an,China,SHA,Shanghai,China,2328
XMN,Xiamen,China,KWL,Guilin,China,1152
YIH,Yichang,China,CTU,Chengdu,China,1665
KMG,Kunming,China,CKG,Chongqing,China,1242
KWL,Guilin,China,MFM,Macau,China,1794
KWL,Guilin,China,XMN,Xiamen,China,2346
MFM,Macau,China,KWL,Guilin,China,1794
PEK,Beijing,China,CGO,Zhengzhou,China,4554
KWE,Guiyang,China,HGH,Hangzhou,China,4650
KWE,Guiyang,China,SHA,Shanghai,China,4278
KWL,Guilin,China,CAN,Guangzhou,China,4278
LXA,Lhasa/Lasa,China,CTU,Chengdu,China,15500
LZO,Luzhou,China,CAN,Guangzhou,China,3174
NKG,Nanjing,China,TSN,Tianjin,China,1104
PEK,Beijing,China,CAN,Guangzhou,China,5382
CSX,Changsha,China,PEK,Beijing,China,690
CTU,Chengdu,China,LYA,Luoyang,China,1152
CTU,Chengdu,China,SHA,Shanghai,China,17205
CTU,Chengdu,China,TYN,Taiyuan,China,1152
CTU,Chengdu,China,XIY,Xi'an,China,4416
DLC,Dalian,China,PEK,Beijing,China,1350
BPX,Bangda,China,LXA,Lhasa/Lasa,China,925
CAN,Guangzhou,China,PEK,Beijing,China,1098
CAN,Guangzhou,China,WNZ,Wenzhou,China,4650
CTU,Chengdu,China,KWE,Guiyang,China,4278
CTU,Chengdu,China,NKG,Nanjing,China,4278
CTU,Chengdu,China,TAO,Qingdao,China,1152
CTU,Chengdu,China,ZUH,Zhuhai,China,1242
DLC,Dalian,China,HGH,Hangzhou,China,2728
DYG,Dayong,China,TSN,Tianjin,China,1794
PEK,Beijing,China,CZX,Changzhou,China,2346
PEK,Beijing,China,DYG,Dayong,China,488
PEK,Beijing,China,DYG,Dayong,China,2070
PEK,Beijing,China,HGH,Hangzhou,China,1104
PEK,Beijing,China,HKG,Hong Kong,China,4860
SHA,Shanghai,China,PEK,Beijing,China,4800
WEH,Weihai,China,PEK,Beijing,China,1242
WNZ,Wenzhou,China,CTU,Chengdu,China,1152
XIY,Xi'an,China,PEK,Beijing,China,4968
PEK,Beijing,China,CKG,Chongqing,China,4995
PEK,Beijing,China,HET,Hohhot,China,14766
PEK,Beijing,China,HGH,Hangzhou,China,6696
PEK,Beijing,China,KWE,Guiyang,China,4278
PEK,Beijing,China,PVG,Shanghai,China,3536
PEK,Beijing,China,URC,Urumqi,China,4074
PEK,Beijing,China,XIY,Xi'an,China,301
PEK,Beijing,China,YNT,Yantai,China,4650
PEK,Beijing,China,HFE,Hefei,China,1932
PEK,Beijing,China,SHA,Shanghai,China,8280
FOC,Fuzhou,China,CSX,Changsha,China,3240
HET,Hohhot,China,SHA,Shanghai,China,1242
HGH,Hangzhou,China,TSN,Tianjin,China,1242
CKG,Chongqing,China,SYX,Sanya,China,1932
CKG,Chongqing,China,TNA,Jinan,China,1794
CSX,Changsha,China,CTU,Chengdu,China,3720
CSX,Changsha,China,PEK,Beijing,China,8820
CTU,Chengdu,China,CSX,Changsha,China,3720
CTU,Chengdu,China,HAK,Haikou,China,2405
CTU,Chengdu,China,XIY,Xi'an,China,1536
HGH,Hangzhou,China,CAN,Guangzhou,China,7688
HGH,Hangzhou,China,CAN,Guangzhou,China,5580
HGH,Hangzhou,China,DLC,Dalian,China,2728
HGH,Hangzhou,China,PEK,Beijing,China,9300
HRB,Harbin,China,PEK,Beijing,China,6480
KWE,Guiyang,China,CTU,Chengdu,China,4278
PEK,Beijing,China,SZX,Shenzhen,China,1800
PEK,Beijing,China,SZX,Shenzhen,China,6000
PVG,Shanghai,China,SZX,Shenzhen,China,4784
PEK,Beijing,China,SZX,Shenzhen,China,1044
PEK,Beijing,China,SZX,Shenzhen,China,2107
PEK,Beijing,China,XIY,Xi'an,China,540
PEK,Beijing,China,XIY,Xi'an,China,6984
CKG,Chongqing,China,CSX,Changsha,China,3240
CKG,Chongqing,China,PEK,Beijing,China,1044
CSX,Changsha,China,CKG,Chongqing,China,3240
CSX,Changsha,China,NGB,Ningbo,China,1665
SZX,Shenzhen,China,KMG,Kunming,China,5735
TAO,Qingdao,China,CTU,Chengdu,China,4070
URC,Urumqi,China,PEK,Beijing,China,4074
WNZ,Wenzhou,China,HGH,Hangzhou,China,3600
KWL,Guilin,China,CKG,Chongqing,China,3240
KWL,Guilin,China,PEK,Beijing,China,2898
KWL,Guilin,China,SHA,Shanghai,China,1242
LYA,Luoyang,China,CTU,Chengdu,China,1152
NKG,Nanjing,China,PEK,Beijing,China,488
PEK,Beijing,China,BAV,Baotou,China,488
PEK,Beijing,China,YNJ,Yanji,China,610
PVG,Shanghai,China,WNZ,Wenzhou,China,3844
SHA,Shanghai,China,KWE,Guiyang,China,4278
SHA,Shanghai,China,PEK,Beijing,China,8280
SZX,Shenzhen,China,CKG,Chongqing,China,5580
SZX,Shenzhen,China,CTU,Chengdu,China,4608
TAO,Qingdao,China,CKG,Chongqing,China,1932
HAK,Haikou,China,CTU,Chengdu,China,2405
HAK,Haikou,China,TSN,Tianjin,China,1932
HKG,Hong Kong,China,PEK,Beijing,China,552
HRB,Harbin,China,TAO,Qingdao,China,1350
NKG,Nanjing,China,CTU,Chengdu,China,4278
SHA,Shanghai,China,CTU,Chengdu,China,2816
SZX,Shenzhen,China,PEK,Beijing,China,1800
SZX,Shenzhen,China,PEK,Beijing,China,6000
SZX,Shenzhen,China,PVG,Shanghai,China,4784
PVG,Shanghai,China,PEK,Beijing,China,3536
SHA,Shanghai,China,YIH,Yichang,China,1665
SZX,Shenzhen,China,PEK,Beijing,China,1044
SZX,Shenzhen,China,PEK,Beijing,China,2107
CTU,Chengdu,China,DYG,Dayong,China,1792
CTU,Chengdu,China,YIH,Yichang,China,690
DLC,Dalian,China,HGH,Hangzhou,China,1350
DYG,Dayong,China,CTU,Chengdu,China,1792
XIY,Xi'an,China,PEK,Beijing,China,301
YNT,Yantai,China,PEK,Beijing,China,4650
TSN,Tianjin,China,NKG,Nanjing,China,1104
WNZ,Wenzhou,China,HGH,Hangzhou,China,1612
WNZ,Wenzhou,China,PVG,Shanghai,China,3844
WXN,Wanxian,China,CAN,Guangzhou,China,1794
YIH,Yichang,China,SHA,Shanghai,China,512
YNJ,Yanji,China,PEK,Beijing,China,610
PEK,Beijing,China,CSX,Changsha,China,690
PEK,Beijing,China,DLC,Dalian,China,1350
KWE,Guiyang,China,SYX,Sanya,China,1794
KWL,Guilin,China,SHA,Shanghai,China,2816
LXA,Lhasa/Lasa,China,BPX,Bangda,China,740
PEK,Beijing,China,CAN,Guangzhou,China,1098
PEK,Beijing,China,HGH,Hangzhou,China,9300
PEK,Beijing,China,HRB,Harbin,China,6480
PEK,Beijing,China,SHA,Shanghai,China,10488
PEK,Beijing,China,SHA,Shanghai,China,540
XIY,Xi'an,China,PEK,Beijing,China,540
XIY,Xi'an,China,PEK,Beijing,China,6984
XNN,Xining,China,LXA,Lhasa/Lasa,China,3330
YIH,Yichang,China,SHA,Shanghai,China,740
WUH,Wuhan,China,CTU,Chengdu,China,552
XMN,Xiamen,China,CSX,Changsha,China,2176
XMN,Xiamen,China,KWL,Guilin,China,2346
HAK,Haikou,China,KWE,Guiyang,China,1242
HAK,Haikou,China,PEK,Beijing,China,488
HGH,Hangzhou,China,DLC,Dalian,China,1350
HRB,Harbin,China,PEK,Beijing,China,976
PEK,Beijing,China,NKG,Nanjing,China,488
PEK,Beijing,China,SHA,Shanghai,China,2684
PEK,Beijing,China,SHE,Shenyang,China,2871
PEK,Beijing,China,URC,Urumqi,China,2704
PEK,Beijing,China,XMN,Xiamen,China,8091
SHA,Shanghai,China,CTU,Chengdu,China,16280
SHA,Shanghai,China,HET,Hohhot,China,1242
SHA,Shanghai,China,KWL,Guilin,China,1242
PEK,Beijing,China,CSX,Changsha,China,8820
PEK,Beijing,China,HKG,Hong Kong,China,552
PEK,Beijing,China,PVG,Shanghai,China,8370
PEK,Beijing,China,XIL,Xilinhot,China,3036
PEK,Beijing,China,YNT,Yantai,China,2346
PVG,Shanghai,China,SZX,Shenzhen,China,2232
PVG,Shanghai,China,YNT,Yantai,China,3450
SHA,Shanghai,China,CKG,Chongqing,China,11160
SHA,Shanghai,China,PEK,Beijing,China,11040
SHA,Shanghai,China,PEK,Beijing,China,540
KMG,Kunming,China,PEK,Beijing,China,1044
KMG,Kunming,China,TSN,Tianjin,China,1242
KWE,Guiyang,China,HAK,Haikou,China,1242
KWL,Guilin,China,NKG,Nanjing,China,1104
KWL,Guilin,China,PEK,Beijing,China,900
NGB,Ningbo,China,CSX,Changsha,China,1665
NKG,Nanjing,China,KWL,Guilin,China,1104
PEK,Beijing,China,CKG,Chongqing,China,1044
SHA,Shanghai,China,PEK,Beijing,China,2684
SHE,Shenyang,China,PEK,Beijing,China,2871
TSN,Tianjin,China,HGH,Hangzhou,China,1242
TYN,Taiyuan,China,CTU,Chengdu,China,1152
URC,Urumqi,China,PEK,Beijing,China,2704
XIY,Xi'an,China,CKG,Chongqing,China,900
XIY,Xi'an,China,CTU,Chengdu,China,4416
XMN,Xiamen,China,PEK,Beijing,China,8091
PEK,Beijing,China,SZX,Shenzhen,China,488
PEK,Beijing,China,SZX,Shenzhen,China,4278
PEK,Beijing,China,SZX,Shenzhen,China,3450
PEK,Beijing,China,TAO,Qingdao,China,6762
PEK,Beijing,China,TXN,Tunxi,China,3036
PEK,Beijing,China,TYN,Taiyuan,China,4140
PEK,Beijing,China,WEH,Weihai,China,488
PEK,Beijing,China,WUS,Wuyishan,China,1242
PEK,Beijing,China,XMN,Xiamen,China,1380
SZX,Shenzhen,China,PVG,Shanghai,China,2232
TAO,Qingdao,China,CTU,Chengdu,China,1152
TSN,Tianjin,China,DYG,Dayong,China,1794
XIL,Xilinhot,China,PEK,Beijing,China,3036
PEK,Beijing,China,HAK,Haikou,China,488
PEK,Beijing,China,HRB,Harbin,China,976
PEK,Beijing,China,KMG,Kunming,China,1044
PEK,Beijing,China,KWL,Guilin,China,2520
PEK,Beijing,China,PVG,Shanghai,China,7590
PEK,Beijing,China,SHA,Shanghai,China,6660
PVG,Shanghai,China,PEK,Beijing,China,4860
SHA,Shanghai,China,CTU,Chengdu,China,690
SHA,Shanghai,China,KWL,Guilin,China,2816
SHE,Shenyang,China,TAO,Qingdao,China,1950
SYX,Sanya,China,CKG,Chongqing,China,1932
SYX,Sanya,China,KWE,Guiyang,China,1794
SZX,Shenzhen,China,PEK,Beijing,China,488
SZX,Shenzhen,China,PEK,Beijing,China,4278
YIH,Yichang,China,SHA,Shanghai,China,690
YNT,Yantai,China,PEK,Beijing,China,2346
YNT,Yantai,China,PVG,Shanghai,China,3450
ZUH,Zhuhai,China,CTU,Chengdu,China,1242
PEK,Beijing,China,XIY,Xi'an,China,4880
PEK,Beijing,China,YNT,Yantai,China,2520
PVG,Shanghai,China,PEK,Beijing,China,7245
PVG,Shanghai,China,TAO,Qingdao,China,4278
SHA,Shanghai,China,PEK,Beijing,China,6660
CAN,Guangzhou,China,PEK,Beijing,China,3201
CAN,Guangzhou,China,TSN,Tianjin,China,4278
CTU,Chengdu,China,KWL,Guilin,China,3328
CTU,Chengdu,China,PVG,Shanghai,China,5735
SZX,Shenzhen,China,PEK,Beijing,China,3450
TAO,Qingdao,China,HRB,Harbin,China,1350
TAO,Qingdao,China,PEK,Beijing,China,6762
TAO,Qingdao,China,SHE,Shenyang,China,1950
TNA,Jinan,China,CKG,Chongqing,China,1794
TSN,Tianjin,China,HAK,Haikou,China,1932
TXN,Tunxi,China,PEK,Beijing,China,3036
TYN,Taiyuan,China,PEK,Beijing,China,3960
WEH,Weihai,China,PEK,Beijing,China,488
WNZ,Wenzhou,China,CAN,Guangzhou,China,4650
WUS,Wuyishan,China,PEK,Beijing,China,1242
XIY,Xi'an,China,CTU,Chengdu,China,1536
XMN,Xiamen,China,PEK,Beijing,China,1242
CTU,Chengdu,China,SZX,Shenzhen,China,3330
HGH,Hangzhou,China,XMN,Xiamen,China,3844
TAO,Qingdao,China,PVG,Shanghai,China,4278
TSN,Tianjin,China,KMG,Kunming,China,1242
XIY,Xi'an,China,PEK,Beijing,China,4270
YNT,Yantai,China,PEK,Beijing,China,2520
HRB,Harbin,China,PEK,Beijing,China,2080
KMG,Kunming,China,LJG,Lijiang,China,1242
KMG,Kunming,China,PEK,Beijing,China,1242
KWL,Guilin,China,CTU,Chengdu,China,3328
LJG,Lijiang,China,KMG,Kunming,China,1242
PEK,Beijing,China,CAN,Guangzhou,China,2910
PEK,Beijing,China,HRB,Harbin,China,2080
PEK,Beijing,China,KMG,Kunming,China,1242
PEK,Beijing,China,SHE,Shenyang,China,740
PEK,Beijing,China,WNZ,Wenzhou,China,1116
PEK,Beijing,China,XIY,Xi'an,China,2349
PVG,Shanghai,China,CTU,Chengdu,China,5735
SHE,Shenyang,China,PEK,Beijing,China,740
SZX,Shenzhen,China,CTU,Chengdu,China,3330
TSN,Tianjin,China,CAN,Guangzhou,China,4278
WNZ,Wenzhou,China,PEK,Beijing,China,4960
XIY,Xi'an,China,PEK,Beijing,China,2349
XMN,Xiamen,China,HGH,Hangzhou,China,3844
CAN,Guangzhou,China,PEK,Beijing,China,1872
CAN,Guangzhou,China,PEK,Beijing,China,8729
CKG,Chongqing,China,KHN,Nanchang,China,3240
CKG,Chongqing,China,KMG,Kunming,China,5580
CSX,Changsha,China,TAO,Qingdao,China,1932
CTU,Chengdu,China,LXA,Lhasa/Lasa,China,9805
DLC,Dalian,China,PEK,Beijing,China,4278
HET,Hohhot,China,PEK,Beijing,China,4680
HGH,Hangzhou,China,XIY,Xi'an,China,4650
HKG,Hong Kong,China,TSN,Tianjin,China,2346
HLD,Hailar,China,PEK,Beijing,China,4278
JIL,Jilin,China,PEK,Beijing,China,1620
KHN,Nanchang,China,CKG,Chongqing,China,3240
KMG,Kunming,China,CKG,Chongqing,China,5580
CAN,Guangzhou,China,PEK,Beijing,China,5136
CTU,Chengdu,China,HKG,Hong Kong,China,740
CTU,Chengdu,China,KMG,Kunming,China,6624
CTU,Chengdu,China,PEK,Beijing,China,6144
KMG,Kunming,China,PEK,Beijing,China,10730
LXA,Lhasa/Lasa,China,CTU,Chengdu,China,9805
NTG,Nantong,China,PEK,Beijing,China,4278
PEK,Beijing,China,CAN,Guangzhou,China,1872
PEK,Beijing,China,CAN,Guangzhou,China,9030
HGH,Hangzhou,China,TAO,Qingdao,China,3300
PEK,Beijing,China,DLC,Dalian,China,4278
PEK,Beijing,China,HET,Hohhot,China,4680
PEK,Beijing,China,HLD,Hailar,China,4278
PEK,Beijing,China,JIL,Jilin,China,1620
PEK,Beijing,China,KMG,Kunming,China,10730
PEK,Beijing,China,NTG,Nantong,China,4278
HKG,Hong Kong,China,CTU,Chengdu,China,740
HKG,Hong Kong,China,PEK,Beijing,China,3960
KMG,Kunming,China,CTU,Chengdu,China,6624
KMG,Kunming,China,KWL,Guilin,China,640
KWL,Guilin,China,KMG,Kunming,China,640
LHW,Lanzhou,China,URC,Urumqi,China,1794
PEK,Beijing,China,SHA,Shanghai,China,12804
PEK,Beijing,China,SHE,Shenyang,China,2354
PEK,Beijing,China,SZX,Shenzhen,China,3120
PEK,Beijing,China,WNZ,Wenzhou,China,4650
PEK,Beijing,China,ZGC,Lanzhou,China,552
PVG,Shanghai,China,SZX,Shenzhen,China,2760
SHA,Shanghai,China,PEK,Beijing,China,12513
SHE,Shenyang,China,PEK,Beijing,China,2354
SZX,Shenzhen,China,PEK,Beijing,China,3120
SZX,Shenzhen,China,PVG,Shanghai,China,2760
TAO,Qingdao,China,CSX,Changsha,China,1932
TSN,Tianjin,China,HKG,Hong Kong,China,2346
NGB,Ningbo,China,PEK,Beijing,China,610
PEK,Beijing,China,CAN,Guangzhou,China,5350
PEK,Beijing,China,CTU,Chengdu,China,6144
PEK,Beijing,China,HKG,Hong Kong,China,3780
PEK,Beijing,China,NGB,Ningbo,China,610
PEK,Beijing,China,SHA,Shanghai,China,6003
PEK,Beijing,China,SHA,Shanghai,China,4515
PEK,Beijing,China,SHE,Shenyang,China,1708
PEK,Beijing,China,SHE,Shenyang,China,5760
PEK,Beijing,China,SZX,Shenzhen,China,1350
PEK,Beijing,China,SZX,Shenzhen,China,15714
PEK,Beijing,China,TXN,Tunxi,China,720
PEK,Beijing,China,XIY,Xi'an,China,1872
PEK,Beijing,China,XMN,Xiamen,China,1440
XIY,Xi'an,China,HGH,Hangzhou,China,4650
ZGC,Lanzhou,China,PEK,Beijing,China,552
CAN,Guangzhou,China,HGH,Hangzhou,China,4278
SHA,Shanghai,China,PEK,Beijing,China,6003
SHA,Shanghai,China,PEK,Beijing,China,4816
SHA,Shanghai,China,XIY,Xi'an,China,2349
SHE,Shenyang,China,PEK,Beijing,China,1708
SHE,Shenyang,China,PEK,Beijing,China,5760
SZX,Shenzhen,China,PEK,Beijing,China,1350
SZX,Shenzhen,China,PEK,Beijing,China,15714
TAO,Qingdao,China,HGH,Hangzhou,China,3300
TXN,Tunxi,China,PEK,Beijing,China,720
CGO,Zhengzhou,China,PEK,Beijing,China,3780
CKG,Chongqing,China,LXA,Lhasa/Lasa,China,1665
CTU,Chengdu,China,WUH,Wuhan,China,3515
URC,Urumqi,China,LHW,Lanzhou,China,1794
XIY,Xi'an,China,PEK,Beijing,China,1872
XIY,Xi'an,China,SHA,Shanghai,China,2349
XMN,Xiamen,China,PEK,Beijing,China,1620
CTU,Chengdu,China,XIY,Xi'an,China,2590
DYG,Dayong,China,PEK,Beijing,China,4680
HGH,Hangzhou,China,CAN,Guangzhou,China,4278
HGH,Hangzhou,China,PEK,Beijing,China,7920
HGH,Hangzhou,China,PEK,Beijing,China,1070
HGH,Hangzhou,China,PEK,Beijing,China,2037
HGH,Hangzhou,China,SZX,Shenzhen,China,4650
KHN,Nanchang,China,PEK,Beijing,China,4278
KHN,Nanchang,China,XMN,Xiamen,China,3240
KWL,Guilin,China,DYG,Dayong,China,2520
LXA,Lhasa/Lasa,China,CKG,Chongqing,China,1665
PEK,Beijing,China,CGO,Zhengzhou,China,3780
PEK,Beijing,China,DYG,Dayong,China,2160
CAN,Guangzhou,China,CKG,Chongqing,China,2340
CAN,Guangzhou,China,CKG,Chongqing,China,1665
CAN,Guangzhou,China,HGH,Hangzhou,China,4650
CAN,Guangzhou,China,PEK,Beijing,China,11520
CKG,Chongqing,China,CAN,Guangzhou,China,5580
CKG,Chongqing,China,CAN,Guangzhou,China,1665
CKG,Chongqing,China,LHW,Lanzhou,China,1794
CKG,Chongqing,China,XIY,Xi'an,China,1932
CSX,Changsha,China,HGH,Hangzhou,China,1116
CSX,Changsha,China,KWE,Guiyang,China,4278
PEK,Beijing,China,HGH,Hangzhou,China,7920
PEK,Beijing,China,HGH,Hangzhou,China,1070
PEK,Beijing,China,HGH,Hangzhou,China,2037
PEK,Beijing,China,KHN,Nanchang,China,4278
CTU,Chengdu,China,LYA,Luoyang,China,552
CTU,Chengdu,China,NNG,Nanning,China,1480
CTU,Chengdu,China,WNZ,Wenzhou,China,2484
CTU,Chengdu,China,WUH,Wuhan,China,1024
DLC,Dalian,China,TSN,Tianjin,China,1242
HET,Hohhot,China,HLD,Hailar,China,1932
PEK,Beijing,China,XIY,Xi'an,China,8820
HGH,Hangzhou,China,CAN,Guangzhou,China,4650
HGH,Hangzhou,China,CSX,Changsha,China,1116
HKG,Hong Kong,China,PEK,Beijing,China,1200
HLD,Hailar,China,HET,Hohhot,China,1932
KWE,Guiyang,China,CSX,Changsha,China,4278
SHA,Shanghai,China,XIY,Xi'an,China,690
SZX,Shenzhen,China,HGH,Hangzhou,China,4650
WUH,Wuhan,China,CTU,Chengdu,China,3515
LHW,Lanzhou,China,CKG,Chongqing,China,1794
LYA,Luoyang,China,CTU,Chengdu,China,552
MIG,Mianyang,China,PEK,Beijing,China,1794
NNG,Nanning,China,CTU,Chengdu,China,1480
PEK,Beijing,China,CAN,Guangzhou,China,11340
XIY,Xi'an,China,CTU,Chengdu,China,2590
XIY,Xi'an,China,PEK,Beijing,China,7740
XIY,Xi'an,China,SHA,Shanghai,China,690
XMN,Xiamen,China,KHN,Nanchang,China,3240
PEK,Beijing,China,HKG,Hong Kong,China,1200
PEK,Beijing,China,MIG,Mianyang,China,1794
PEK,Beijing,China,WEH,Weihai,China,1620
PEK,Beijing,China,YNJ,Yanji,China,8820
SHA,Shanghai,China,XIY,Xi'an,China,720
SHA,Shanghai,China,XIY,Xi'an,China,1665
TSN,Tianjin,China,DLC,Dalian,China,1242
WEH,Weihai,China,PEK,Beijing,China,1620
WNZ,Wenzhou,China,CTU,Chengdu,China,2484
WUH,Wuhan,China,CTU,Chengdu,China,1024
XIY,Xi'an,China,CKG,Chongqing,China,4830
XIY,Xi'an,China,SHA,Shanghai,China,720
XIY,Xi'an,China,SHA,Shanghai,China,1665
YNJ,Yanji,China,PEK,Beijing,China,8820
CAN,Guangzhou,China,CTU,Chengdu,China,1152
CGO,Zhengzhou,China,PEK,Beijing,China,976
CGQ,Changchun,China,PEK,Beijing,China,8556
CSX,Changsha,China,CTU,Chengdu,China,2176
CSX,Changsha,China,WNZ,Wenzhou,China,2604
CSX,Changsha,China,XMN,Xiamen,China,690
CTU,Chengdu,China,CAN,Guangzhou,China,1152
CTU,Chengdu,China,CSX,Changsha,China,2176
CTU,Chengdu,China,HKG,Hong Kong,China,5913
CTU,Chengdu,China,KHN,Nanchang,China,1664
CTU,Chengdu,China,KWE,Guiyang,China,1152
CTU,Chengdu,China,PEK,Beijing,China,4968
DIG,Diqing,China,LXA,Lhasa/Lasa,China,740
HKG,Hong Kong,China,CTU,Chengdu,China,5913
HKG,Hong Kong,China,PEK,Beijing,China,10701
KHN,Nanchang,China,CTU,Chengdu,China,1664
KWE,Guiyang,China,CTU,Chengdu,China,1152
KWE,Guiyang,China,SZX,Shenzhen,China,5735
KWL,Guilin,China,XMN,Xiamen,China,925
LXA,Lhasa/Lasa,China,DIG,Diqing,China,925
PEK,Beijing,China,CGO,Zhengzhou,China,976
PEK,Beijing,China,CGQ,Changchun,China,8556
PEK,Beijing,China,CTU,Chengdu,China,4968
PEK,Beijing,China,HKG,Hong Kong,China,10701
PEK,Beijing,China,XIY,Xi'an,China,2568
PEK,Beijing,China,XNN,Xining,China,4278
PEK,Beijing,China,ZGC,Lanzhou,China,4860
SZX,Shenzhen,China,KWE,Guiyang,China,5735
TSN,Tianjin,China,WUS,Wuyishan,China,552
WNZ,Wenzhou,China,CSX,Changsha,China,2604
WUS,Wuyishan,China,TSN,Tianjin,China,552
XIY,Xi'an,China,PEK,Beijing,China,2568
XMN,Xiamen,China,CSX,Changsha,China,690
XMN,Xiamen,China,KWL,Guilin,China,925
XNN,Xining,China,PEK,Beijing,China,4278
ZGC,Lanzhou,China,PEK,Beijing,China,4860
CKG,Chongqing,China,NKG,Nanjing,China,3960
CSX,Changsha,China,CTU,Chengdu,China,690
CTU,Chengdu,China,CSX,Changsha,China,690
CTU,Chengdu,China,HGH,Hangzhou,China,4836
CTU,Chengdu,China,KWL,Guilin,China,925
DLC,Dalian,China,LYA,Luoyang,China,1152
HAK,Haikou,China,PEK,Beijing,China,3726
HGH,Hangzhou,China,CTU,Chengdu,China,4836
HGH,Hangzhou,China,KHN,Nanchang,China,1736
HKG,Hong Kong,China,PEK,Beijing,China,6555
INC,Yinchuan,China,PEK,Beijing,China,4278
KHN,Nanchang,China,HGH,Hangzhou,China,1736
KMG,Kunming,China,KWE,Guiyang,China,4650
KWE,Guiyang,China,KMG,Kunming,China,4650
KWE,Guiyang,China,ZHA,Zhanjiang,China,1152
KWL,Guilin,China,CTU,Chengdu,China,925
LYA,Luoyang,China,DLC,Dalian,China,1152
NKG,Nanjing,China,CKG,Chongqing,China,3960
NKG,Nanjing,China,PEK,Beijing,China,2898
PEK,Beijing,China,HAK,Haikou,China,3726
PEK,Beijing,China,HKG,Hong Kong,China,6555
PEK,Beijing,China,INC,Yinchuan,China,4278
PEK,Beijing,China,NKG,Nanjing,China,2898
PEK,Beijing,China,SWA,Shantou,China,610
PEK,Beijing,China,SWA,Shantou,China,3588
PEK,Beijing,China,YNJ,Yanji,China,1104
SHA,Shanghai,China,TSN,Tianjin,China,10902
SWA,Shantou,China,PEK,Beijing,China,610
SWA,Shantou,China,PEK,Beijing,China,3588
TSN,Tianjin,China,SHA,Shanghai,China,10902
XIY,Xi'an,China,CKG,Chongqing,China,610
YNJ,Yanji,China,PEK,Beijing,China,1104
ZHA,Zhanjiang,China,KWE,Guiyang,China,1152
HKG,Hong Kong,China,TPE,Taipei,China,31270
HKG,Hong Kong,China,KHH,Kaohsiung,China,4898
KHH,Kaohsiung,China,HKG,Hong Kong,China,4898
TPE,Taipei,China,HKG,Hong Kong,China,31535
KHH,Kaohsiung,China,TPE,Taipei,China,9796
TPE,Taipei,China,KHH,Kaohsiung,China,9796
HKG,Hong Kong,China,TPE,Taipei,China,45655
TPE,Taipei,China,HKG,Hong Kong,China,45655
HKG,Hong Kong,China,KHH,Kaohsiung,China,8215
KHH,Kaohsiung,China,HKG,Hong Kong,China,8215
KHH,Kaohsiung,China,TPE,Taipei,China,8215
TPE,Taipei,China,KHH,Kaohsiung,China,8215
HKG,Hong Kong,China,TPE,Taipei,China,11250
TPE,Taipei,China,HKG,Hong Kong,China,11250
HKG,Hong Kong,China,TPE,Taipei,China,9408
TPE,Taipei,China,HKG,Hong Kong,China,9408
HKG,Hong Kong,China,TPE,Taipei,China,42076
HKG,Hong Kong,China,TPE,Taipei,China,249
TPE,Taipei,China,HKG,Hong Kong,China,42390
TPE,Taipei,China,HKG,Hong Kong,China,249
HKG,Hong Kong,China,TPE,Taipei,China,380
TPE,Taipei,China,HKG,Hong Kong,China,380
HKG,Hong Kong,China,TPE,Taipei,China,14313
TPE,Taipei,China,HKG,Hong Kong,China,14680
HKG,Hong Kong,China,TPE,Taipei,China,11997
TPE,Taipei,China,HKG,Hong Kong,China,11997
HKG,Hong Kong,China,TPE,Taipei,China,8844
TPE,Taipei,China,HKG,Hong Kong,China,8576
